	g1_01_R1	g1_01_R2	g1_02_R1	g1_02_R2	g1_03_R1	g1_03_R2	g3_01_R1	g3_01_R2	g3_02_R1	g3_02_R2	g3_03_R1	g3_03_R2
lncRNA:CR45509	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45510	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45511	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45512	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45513	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45514	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45515	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45516	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45517	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45519	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45521	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45522	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45523	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45524	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45526	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45527	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45529	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45530	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45531	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45532	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45533	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45534	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45536	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45537	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45539	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45540	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45541	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45542	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45543	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45547	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45550	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45551	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45552	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45553	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45554	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45555	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45556	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45557	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45558	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45559	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45560	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45561	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45562	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45563	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45564	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45565	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45566	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45567	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45568	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45569	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45570	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45571	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45572	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45573	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45574	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45575	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45576	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45577	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45578	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45579	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45580	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45581	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45582	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45583	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45584	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45585	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45586	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45587	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45588	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45589	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45590	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45591	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45592	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45593	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45594	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45595	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45596	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45597	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45598	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45599	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45602	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45605	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45606	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45607	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45608	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45609	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45610	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45613	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45614	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45615	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45616	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45617	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45618	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45619	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45622	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45624	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45625	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45626	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45627	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45628	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45630	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45631	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45632	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45633	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45634	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45635	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45636	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45637	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45638	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45639	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45640	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45641	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45642	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45643	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45644	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45645	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45646	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45647	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45649	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45650	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45651	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45652	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45653	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45654	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45655	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45656	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45657	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45658	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45659	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45660	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45661	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45662	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45664	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45665	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45666	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45667	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45668	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45669	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45670	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45671	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45672	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45673	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45674	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45675	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45677	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45678	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45679	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45680	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45681	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45684	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45685	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45687	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45688	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45689	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45692	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45693	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45694	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45695	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45696	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45697	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45698	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45699	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45700	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45702	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45703	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45704	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45706	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45707	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45708	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45709	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45710	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45711	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45717	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45718	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45719	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45720	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45721	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45722	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45723	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45724	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45725	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45726	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45727	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45728	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45729	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45730	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45731	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45732	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45733	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45734	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45735	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45736	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45737	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45739	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45740	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45741	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45742	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45743	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45744	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45745	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45746	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45747	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45748	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45749	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45750	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45752	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45753	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45754	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45755	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45756	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45757	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45758	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45759	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45761	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45762	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45788	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45790	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45791	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45792	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45793	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45803	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45805	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45808	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45809	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45810	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45811	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45819	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45820	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45821	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45823	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45824	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45825	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45826	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45833	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45866	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45876	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45877	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45878	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45879	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45880	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45881	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45883	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45884	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45887	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45888	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45893	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45897	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45898	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45899	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45900	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45901	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45902	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45903	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45904	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45905	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45906	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45910	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45911	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45913	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45914	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45915	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45916	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45917	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45918	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45919	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45920	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45921	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45922	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45923	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45935	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45936	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45937	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45938	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45939	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45940	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45941	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45942	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45945	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45949	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45950	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45953	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45954	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45956	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45957	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45958	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45959	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45961	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45962	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45963	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45964	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45965	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45966	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45967	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45971	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45972	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45973	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45975	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45976	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45977	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45978	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45979	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45980	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45981	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45982	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45983	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45984	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45985	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45991	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45993	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45994	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45996	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45997	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR45998	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46000	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46001	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46002	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46003	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46004	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46005	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46006	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46007	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46008	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46009	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46010	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46011	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46013	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46014	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46015	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46016	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46017	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46019	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46021	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46022	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46023	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46024	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46028	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46030	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46031	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46032	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46035	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46036	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46039	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46040	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46041	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46042	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46043	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46046	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46052	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46053	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46056	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46057	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46060	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46061	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46062	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46063	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46064	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46073	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46075	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46076	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46077	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46078	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46079	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46080	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46083	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46084	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46085	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46086	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46087	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46088	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46090	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46094	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46095	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46098	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46100	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46102	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46103	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46106	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46108	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46110	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46111	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46112	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46113	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46114	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46115	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46116	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46117	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46118	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46119	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46120	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46122	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46123	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46124	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46125	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46126	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46127	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46130	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA:CR46131	0	0	0	0	0	0	0	0	0	0	0	0
